n 		 spin_accpt		Ecalc		 Mabs_calc
4201		451802		-495.562961		188.232326
4211		453036		-495.991451		184.690572
4221		445651		-500.172471		195.738924
4231		445378		-500.574805		194.914677
4241		452715		-497.192172		191.525584
4251		434713		-509.653258		211.491414
4261		458984		-495.020887		183.086130
4271		471794		-487.217045		160.779209
4281		453823		-499.990656		192.691894
4291		460469		-494.886041		183.833605
4301		466557		-492.621251		182.332016
4311		465239		-494.627697		179.043377
4321		477999		-486.703078		171.360333
4331		459157		-499.447703		194.716694
4341		478659		-488.239576		172.673578
4351		475199		-490.045507		171.936107
4361		458571		-501.816097		199.008943
4371		474082		-492.414550		178.134981
4381		494877		-480.092216		149.754850
4391		463064		-501.172398		199.245730
4401		479270		-491.185640		174.094524
4411		473470		-495.536613		180.676944
4421		477984		-493.491065		180.477268
4431		464827		-501.925525		193.120289
4441		490321		-487.908129		166.500788
4451		470409		-500.275893		191.291395
4461		501099		-483.235149		159.915714
4471		480889		-495.581302		186.485350
4481		495319		-488.181210		170.627985
4491		476752		-499.618793		194.716099
4501		497400		-487.316596		161.682293
4511		471150		-503.247174		198.696963
4521		476928		-500.995355		193.055961
4531		503239		-485.238579		159.399250
4541		485229		-497.292226		186.369522
4551		511349		-482.235992		156.667546
4561		497827		-490.887086		174.792370
4571		493465		-493.586524		174.211770
4581		489961		-496.659245		187.787383
4591		477950		-504.832934		199.577870
4601		492767		-495.165399		182.587264
4611		495791		-495.803947		170.786380
4621		515608		-484.291712		158.167063
4631		493992		-497.179875		184.941913
4641		508951		-489.758242		165.925016
4651		496232		-498.171576		187.973769
4661		504840		-493.069298		178.347565
4671		513265		-489.344466		171.523871
4681		498674		-498.002991		181.944029
4691		509005		-492.774249		168.835216
4701		512455		-491.501383		178.838120
4711		511667		-492.475483		178.900021
4721		505549		-496.393137		187.922474
4731		527477		-484.279011		155.135489
4741		507408		-496.048935		184.747100
4751		515815		-492.683646		184.788466
4761		519231		-491.592523		176.300357
4771		515962		-493.933347		189.965626
4781		538948		-481.741058		147.636896
4791		520410		-492.502609		177.404717
4801		502604		-502.556134		203.158925
4811		510186		-498.840989		188.091457
4821		515688		-496.660444		181.768098
4831		522154		-493.901884		178.546885
4841		504108		-504.073539		197.001859
4851		521999		-495.439291		178.439085
4861		518639		-497.680313		188.298293
4871		520879		-497.003490		190.598234
4881		520427		-497.492317		187.071911
4891		530596		-492.627275		182.731139
4901		527079		-495.374005		183.845338
4911		518578		-499.731216		198.277744
4921		520076		-500.869742		193.762650
4931		528318		-496.562969		186.924762
4941		532355		-494.938676		188.782433
4951		544418		-489.065643		169.458291
4961		533823		-495.055029		175.621447
4971		546416		-489.296319		171.576745
4981		543522		-490.504718		178.967677
4991		532533		-497.421759		183.397315
5001		536980		-495.796841		181.607279
5011		516851		-507.459589		210.112952
5021		542445		-493.760605		182.630552
5031		549692		-491.297953		172.176108
5041		553998		-488.862527		165.411625
5051		531393		-501.919620		197.547416
5061		547822		-493.402885		177.346769
5071		536327		-500.033918		188.422007
5081		549330		-494.074395		173.456406
5091		568770		-483.732862		158.054213
5101		558199		-490.594785		171.747500
5111		561902		-488.439053		166.399139
5121		565653		-486.975200		169.254442
5131		542686		-500.362502		189.895927
5141		545436		-499.690333		195.269014
5151		571223		-485.855174		164.500485
5161		570456		-487.111800		164.581670
5171		548894		-498.852833		191.137498
5181		543909		-502.096892		195.276588
5191		546369		-501.259873		196.765556
5201		570222		-490.019612		174.494520
5211		574694		-487.987718		168.605642
5221		563134		-494.756560		184.902892
5231		571316		-491.958708		178.291722
5241		574554		-490.024804		173.137188
5251		560292		-497.474767		195.210436
5261		568835		-493.444592		178.091998
5271		563670		-497.142098		186.356289
5281		570741		-494.576027		175.689453
5291		573604		-493.093177		178.384804
5301		582772		-489.085078		180.269006
