n 		 spin_accpt		Ecalc		 Mabs_calc
7241		763964		-500.521475		191.232426
7251		785433		-493.402289		173.985657
7261		787990		-492.943672		177.533398
7271		787026		-493.382478		175.097786
7281		779129		-496.343359		185.767614
7291		780687		-496.612810		188.380743
7301		785484		-495.174360		189.309958
7311		771675		-500.756668		191.311175
7321		790725		-494.027045		184.691436
7331		789121		-495.230664		186.259173
7341		787925		-495.457295		184.096445
7351		799946		-492.121888		176.579241
7361		789524		-496.115745		192.070099
7371		785803		-498.051282		185.060372
7381		788912		-496.804227		188.444113
7391		819504		-486.823975		166.969558
7401		787800		-497.850020		186.964734
7411		795322		-495.787883		181.485360
7421		813051		-490.406145		172.618246
7431		809658		-491.780379		177.451487
7441		783332		-501.142857		195.984142
7451		833960		-483.486780		158.883371
7461		808370		-492.930170		176.250637
7471		809264		-492.736715		174.820774
7481		797409		-497.727577		184.709263
7491		820197		-490.080363		172.195168
7501		791089		-500.721504		197.480336
7511		786047		-503.264013		198.289176
7521		799417		-498.363515		193.323228
7531		800673		-498.037976		195.916080
7541		819747		-492.172921		174.279804
7551		830693		-488.404715		171.668123
7561		804401		-498.304457		187.653220
7571		808740		-497.494651		183.244750
7581		821768		-492.757684		178.822319
7591		818368		-495.309709		180.633382
7601		822132		-494.282858		176.143928
7611		822437		-493.870451		181.177243
7621		814939		-496.556882		185.903425
7631		809684		-499.325383		194.643952
7641		838426		-489.137024		169.968590
7651		809795		-500.039733		194.011763
7661		812009		-499.839185		185.800026
7671		826868		-494.737062		177.680876
7681		833087		-493.229527		175.210519
7691		824621		-495.982317		189.511637
7701		822349		-497.231528		186.229321
7711		829422		-495.701206		182.833614
7721		831548		-494.290377		182.096361
7731		832472		-495.279265		181.664468
7741		802273		-505.282005		203.277354
7751		820697		-499.699652		190.646368
7761		867203		-483.780441		155.945883
7771		834354		-496.293913		185.475743
7781		816060		-502.076340		197.085979
7791		838459		-495.118983		182.971891
7801		831701		-497.577746		188.466094
7811		846192		-493.403149		180.664448
7821		822123		-501.867280		195.915868
7831		826247		-500.247223		195.182991
7841		838178		-496.992731		190.703737
7851		862623		-489.807158		168.492931
7861		849454		-493.791630		182.171479
7871		847400		-495.423707		178.823021
7881		846585		-496.082731		181.285116
7891		839104		-498.852363		194.506146
7901		828121		-502.883686		201.704088
7911		823385		-504.289723		196.386045
7921		836303		-500.568110		193.314733
7931		841243		-499.102761		192.687681
7941		839615		-500.547538		192.155144
7951		847173		-498.500314		189.156836
7961		833799		-502.859440		199.899510
7971		873513		-490.242128		171.864509
7981		839480		-501.703045		196.478386
7991		878817		-488.662746		166.041046
8001		847716		-499.130609		194.069491
8011		863934		-494.157533		176.827862
8021		890094		-486.414662		166.570752
8031		887810		-487.083053		163.435936
8041		866318		-494.758861		180.213158
8051		873393		-492.721898		172.228295
8061		847517		-501.305049		197.891329
8071		864149		-497.074464		186.886136
8081		873346		-494.058656		180.487068
8091		884321		-491.311828		170.167346
8101		860305		-499.007036		191.180101
8111		887805		-489.987918		168.100851
8121		897602		-486.840537		168.085950
8131		895281		-488.731029		171.381380
8141		885633		-492.583221		179.364206
8151		884893		-492.443136		173.856459
8161		863911		-499.316750		193.386105
8171		864612		-499.984824		190.291029
8181		894828		-490.204620		168.983987
8191		879705		-495.966304		183.975827
8201		898537		-489.873430		166.789904
