n                   spin_accpt          Ecalc                Mabs_calc          
12121	3504	-798.834420	399.702995
12141	3498	-798.890042	399.716333
12161	3586	-798.812269	399.697722
12181	3580	-798.862162	399.709876
12201	3404	-798.931891	399.728383
12221	3572	-798.855086	399.708534
12241	3540	-798.888980	399.716363
12261	3520	-798.895686	399.718457
12281	3556	-798.889993	399.716798
12301	3664	-798.856678	399.708804
12321	3498	-798.923789	399.726808
12341	3434	-798.894741	399.719148
12361	3730	-798.813041	399.698568
12381	3558	-798.920604	399.725709
12401	3513	-798.934925	399.728086
12421	3570	-798.835520	399.701956
12441	3806	-798.843501	399.704204
12461	3576	-798.925929	399.725223
12481	3684	-798.825415	399.700825
12501	3532	-798.848092	399.706743
12521	3554	-798.870058	399.711844
12541	3616	-798.821147	399.699545
12561	3640	-798.868561	399.711806
12581	3696	-798.788014	399.691439
12601	3617	-798.895008	399.717007
12621	3614	-798.869503	399.711909
12641	3711	-798.862115	399.709991
12661	3546	-798.923940	399.726246
12681	3761	-798.834477	399.703809
12701	3710	-798.875049	399.713723
12721	3640	-798.840972	399.705998
12741	3610	-798.865395	399.711483
12761	3760	-798.830813	399.700807
12781	3774	-798.832955	399.703623
12801	3670	-798.812280	399.697524
12821	3614	-798.894938	399.718899
12841	3622	-798.864263	399.708901
12861	3916	-798.798227	399.692559
12881	3688	-798.882074	399.716792
12901	3822	-798.871095	399.712890
12921	3759	-798.809380	399.696463
12941	3874	-798.779383	399.688123
12961	3756	-798.867989	399.710362
12981	3640	-798.871273	399.712349
13001	3694	-798.877932	399.713560
13021	3854	-798.841256	399.705399
13041	3854	-798.870025	399.711832
13061	3684	-798.873593	399.712426
13081	3846	-798.797645	399.692990
13101	3930	-798.838562	399.702618
13121	3680	-798.901303	399.720601
13141	3722	-798.862491	399.710981
13161	3698	-798.850543	399.707773
13181	3796	-798.892649	399.715651
13201	3772	-798.926748	399.726839
13221	3739	-798.907193	399.720596
13241	3789	-798.858999	399.708179
13261	4068	-798.812156	399.695347
13281	3842	-798.869061	399.711769
13301	3852	-798.840388	399.704082
13321	3650	-798.981758	399.742061
13341	3910	-798.883142	399.716513
13361	3882	-798.864456	399.710201
13381	3837	-798.896644	399.719303
13401	3948	-798.865159	399.710917
13421	3788	-798.930631	399.727442
13441	3936	-798.846812	399.703445
13461	3810	-798.887453	399.716366
13481	4022	-798.820859	399.698390
13501	3872	-798.900230	399.717947
13521	3892	-798.895348	399.717920
13541	4002	-798.873643	399.713167
13561	3884	-798.895657	399.718310
13581	3874	-798.889331	399.717399
13601	3805	-798.890082	399.717815
13621	4088	-798.800382	399.693855
13641	4024	-798.821494	399.698849
13661	3920	-798.913110	399.721689
13681	3834	-798.881368	399.715810
13701	3944	-798.858186	399.709218
13721	3840	-798.925151	399.726113
13741	4014	-798.854232	399.707882
13761	3922	-798.909382	399.722404
13781	4008	-798.847108	399.705682
13801	3950	-798.854866	399.708282
13821	4014	-798.880834	399.715071
13841	3844	-798.906726	399.722274
13861	4014	-798.857802	399.709833
13881	4016	-798.843023	399.703768
13901	3982	-798.888425	399.716711
13921	4034	-798.847497	399.705194
13941	3930	-798.895632	399.718815
13961	4008	-798.873147	399.714061
13981	4168	-798.808669	399.694442
14001	4083	-798.794658	399.691736
14021	4024	-798.921903	399.725269
14041	4112	-798.837975	399.703582
14061	4152	-798.867221	399.711258
14081	3896	-798.889852	399.716497
14101	4048	-798.896816	399.720587
14121	4268	-798.795553	399.691240
14141	4086	-798.865427	399.709497
14161	3994	-798.887649	399.716263
14181	4052	-798.880756	399.715817
14201	4084	-798.878952	399.712696
14221	4012	-798.915969	399.722945
14241	4136	-798.846148	399.705779
14261	4210	-798.827011	399.699600
14281	4118	-798.837897	399.703522
14301	4050	-798.879239	399.714286
14321	4152	-798.800642	399.694854
14341	4191	-798.850289	399.705320
14361	4164	-798.873616	399.712555
14381	4278	-798.832348	399.701968
14401	4331	-798.812860	399.695299
14421	3906	-798.964011	399.735802
14441	4196	-798.837754	399.704037
14461	4298	-798.838531	399.703617
14481	4210	-798.858366	399.708722
14501	4142	-798.875388	399.712985
14521	4068	-798.879416	399.711866
14541	4134	-798.886734	399.716113
14561	4306	-798.847881	399.705927
14581	4100	-798.924902	399.726219
14601	4334	-798.845832	399.704815
